,title,genres,description,poster,url
345,Future Boy Conan Movie,"['Adventure', 'Drama', 'Sci-Fi']","In the aftermath of a war fought by magnetic weapons which caused massive earthquakes, a young and spunky boy named Conan gets involved in a grand adventure. Conan lives in a world that is mostly oceans; the major land masses having been destroyed by the weapons of the great war. He meets a young girl named Lana, and they eventually foil the plans of the city-state of Industria which wants to regain the lethal weapons.",https://img.flawlessfiles.com/_r/300x400/100/bf/4f/bf4f8d568b7a00473deef9e06ec21357/bf4f8d568b7a00473deef9e06ec21357.jpg,https://aniwatch.to/future-boy-conan-movie-3726
346,Napping Princess,"['Adventure', 'Fantasy', 'Mecha', 'Sci-Fi']","Kokone Morikawa has a strange napping disease that distracts her from reality, one that makes the world of her dreams and the real world near indistinguishable. In reality, she is an average high school student preparing for her university entrance exams; but in her dreams she is a magical princess of Heartland, a machine-driven future where the use of artificial intelligence is forbidden.

Within the seemingly imaginary dreamland, Kokone discovers more about her family's past and the secret that her father, a talented mechanic, has tried to protect her from. However, as the events between two worlds intertwine, she must now protect the secret from villainous entities, both dream-like and terrifyingly real.",https://img.flawlessfiles.com/_r/300x400/100/d6/ba/d6baf14b6bcf29011bcae95435fdfa9b/d6baf14b6bcf29011bcae95435fdfa9b.jpg,https://aniwatch.to/napping-princess-3717
347,Crayon Shin-chan: Fast Asleep! The Great Assault on the Dreaming World!,"['Comedy', 'Seinen']","A story set in the dream world, depicting the Kasukabe Defense Forces and the Nohara Family fighting against a nightmare trouble. One day the people in Kasukabe come to be able to have dreams they want in their sleep, after having a strange dream in which a giant fish swallows them. The people enjoy having their own distinctive dream in the dream world, but the world gradually changes into a nightmare world. Shinnosuke Nohara and Kasukabe Defense Forces members let Saki Nubatama, a girl who moves in Kasukabe, join the group, and they go into the dream world to explore the cause of the nightmare.(Source: Manabu Tsuribe)",https://img.flawlessfiles.com/_r/300x400/100/fb/e8/fbe8e89ed9ee2fa57ab2694712ace31f/fbe8e89ed9ee2fa57ab2694712ace31f.jpg,https://aniwatch.to/crayon-shin-chan-fast-asleep-the-great-assault-on-the-dreaming-world-3706
348,"Yo-kai Watch the Movie: It's the Secret of Birth, Meow!","['Comedy', 'Kids', 'Supernatural']",The movie will feature special guests such as popular familiar characters from the TV anime series and the latest Youkai from the upcoming Youkai Watch 2 sequel games.,https://img.flawlessfiles.com/_r/300x400/100/1a/c6/1ac6aecece4a54aab775e4da2a81be33/1ac6aecece4a54aab775e4da2a81be33.jpg,https://aniwatch.to/yo-kai-watch-the-movie-its-the-secret-of-birth-meow-3689
349,Space Pirate Captain Harlock: Riddle of the Arcadia Episode,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Space']","The story on Arcadia's mystery, on which the 13th television episode was based.",https://img.flawlessfiles.com/_r/300x400/100/31/42/31423298a8f4ef902507fa67ba90dce0/31423298a8f4ef902507fa67ba90dce0.jpg,https://aniwatch.to/space-pirate-captain-harlock-riddle-of-the-arcadia-episode-3686
350,Harmony,"['Sci-Fi', 'Psychological']","In the future, Utopia has finally been achieved thanks to medical nanotechnology and a powerful ethic of social welfare and mutual consideration. This perfect world isn't that perfect though, and three young girls stand up to totalitarian kindness and super-medicine by attempting suicide via starvation. It doesn't work, but one of the girls—Tuan Kirie—grows up to be a member of the World Health Organization. As a crisis threatens the harmony of the new world, Tuan rediscovers another member of her suicide pact, and together they must help save the planet...from itself.",https://img.flawlessfiles.com/_r/300x400/100/97/44/974438b480535fb95936a05bf8766e7a/974438b480535fb95936a05bf8766e7a.jpg,https://aniwatch.to/harmony-3667
351,Grisaia: Phantom Trigger The Animation,"['Action', 'School']","Following the Heath Oslo incident, the existence of the US-Japanese anti-terror organization CIRS has become a matter of public knowledge. CIRS has been rebuilt from the ground up, and its most covert functions spun off to a new agency: SORD (Social Ops, Research & Development).

The goal of SORD is to train a new generation of operatives to defend the country against future threats. To that end, the organization has established a series of schools up and down the country. Mihama Academy, more-or-less left to rot after its abrupt closure, has been given new purpose as one such 'specialist training school'.

This new incarnation of Mihama Academy is home to a diverse group of students, who every day work to polish their unusual skills – sometimes on the job. Mihama now entrusts the misfit girls who attend it with guns and live ammunition.

Paying their own safety no heed, these students are again and again plunged into dangerous extrajudicial missions - all for the good of the realm.

""We've been provided with a place in the world. That alone isn't enough - there wouldn't be any meaning in living, if that was all we had... It's not enough just to be made use of by others. I live by my own strength, and I fight to survive. That's the only way those of us who actually make it through can find forgiveness...""

No matter how much life grinds them down, what future awaits these girls, who've themselves chosen the path of the gun?

(Source: Kickstarter)",https://img.flawlessfiles.com/_r/300x400/100/25/70/25700e1aa356a7df016d50564ceff196/25700e1aa356a7df016d50564ceff196.jpg,https://aniwatch.to/grisaia-phantom-trigger-the-animation-3666
352,Sonny Boy & Dewdrop Girl,"['Adventure', 'Fantasy', 'Romance']","Hinata is very good at drawing and falls in love with his classmate, Shigure; however, Hinata is not good at talking to people, so he keeps his feelings in his imagination and drawings. Then, Shigure's family decides to move to another town. On the day of their move, Hinata says to himself, ""I must tell her my feelings!"" and starts to chase after the train which is taking Shigure away.",https://img.flawlessfiles.com/_r/300x400/100/9c/b1/9cb1dbe848dc3b0f819cab9a2ab8b136/9cb1dbe848dc3b0f819cab9a2ab8b136.jpg,https://aniwatch.to/sonny-boy-dewdrop-girl-3648
353,Tales from Earthsea,"['Adventure', 'Fantasy', 'Magic']","Calamities are plaguing the land of Earthsea and dragons have been seen fighting above the clouds—something which has never happened before. Sparrowhawk, a powerful Archmage, sets out to uncover the mystery behind these concerning events and meets Prince Arren along the way. Arren is the fugitive heir to the Kingdom of Enlad and a seemingly quiet and distressed lad. Wandering aimlessly in an attempt to escape the dark presence haunting him, he decides to tag along Sparrowhawk on his journey.However, their arrival in the seaside settlement of Hort Town is met with unexpected trouble—Lord Cob, a powerful evil wizard obsessed with eternal life, stands in their way. Forced to confront him, the pair joins forces with Tenar—an old friend of Sparrowhawk—and Therru, the ill-fated orphan girl she took in. But the enemy's cunning hobby of manipulating emotions may just prove to be catastrophic for the young prince.Set in a magical world, Ged Senki goes beyond the classical battle between the forces of good and evil, as it explores the inner battles of the heart.",https://img.flawlessfiles.com/_r/300x400/100/c6/67/c66713fd09a82b375236bc7849d6e294/c66713fd09a82b375236bc7849d6e294.jpg,https://aniwatch.to/tales-from-earthsea-3646
354,Hans Christian Anderson's The Little Mermaid,"['Fantasy', 'Romance', 'Shoujo']","Marina, the most beautiful mermaid in the royal Merman family, is curious about the human world. One day, she sees a handsome prince on a boat. Suddenly, a storm comes up, throwing him into the sea. Marina saves her handsome prince and guides him to the shore. Marina falls deeply in love and desperately wants to become a human. Despite the hazards, she is willing to risk it all for love.",https://img.flawlessfiles.com/_r/300x400/100/0c/ec/0cec416ebff795e8eff654057da0cc0d/0cec416ebff795e8eff654057da0cc0d.jpg,https://aniwatch.to/hans-christian-andersons-the-little-mermaid-3633
355,Urusei Yatsura Movie 3: Remember My Love,"['Action', 'Adventure', 'Comedy', 'Drama', 'Romance', 'Sci-Fi']","It seems that when Lum was born, a postal screwup resulted in a witchy friend of the family not getting an invitation to the celebration. The witch put a curse on Lum, that she would never be happy with her True Love. In the present, a new Amusement Park has been built in Tomobiki, and opening day finds the whole gang sampling its pleasures. At a magic show, however, Ataru gets turned into a large pink hippo-potamus, FOR REAL! When Lum attempts to track down the magician that transformed her Darling, things start to get very weird, very fast! (Source: AniDB)",https://img.flawlessfiles.com/_r/300x400/100/d0/1c/d01cc3fb326ab2c3ef6588b156ab46ae/d01cc3fb326ab2c3ef6588b156ab46ae.jpg,https://aniwatch.to/urusei-yatsura-movie-3-remember-my-love-3630
356,Pokemon The Movie 07: Destiny Deoxys,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids', 'Sci-Fi']","Satoshi and his friends travel to LaRousse, where they meet a boy named Tooi who is afraid of Pokemon due to an incident that happened four years earlier. Meanwhile, Deoxys, a Pokemon from space, has reappeared, putting a barrier around the city and kidnapping people. Rayquaza, a Pokemon that lives in the atmosphere, comes to fight it.(Source: ANN)",https://img.flawlessfiles.com/_r/300x400/100/a2/f1/a2f1c5524709893c5ef7b89ead4ed97f/a2f1c5524709893c5ef7b89ead4ed97f.jpg,https://aniwatch.to/pokemon-the-movie-07-destiny-deoxys-3604
357,Lupin III: The Secret of Mamo,"['Action', 'Adventure', 'Comedy', 'Mystery', 'Seinen']","Lupin, the master thief/spy/Jack of all Trades, has been executed, but he is still alive, and not even Lupin himself knows how that is possible. While trying to figure out, however, he and his gang are thrust into a conspiracy involving clones, Lupin's un-trustworthy rival Fujiko, and a miniature madman's plot to take over the world.(Source: ANN)",https://img.flawlessfiles.com/_r/300x400/100/f7/e7/f7e753a970e25b43d787734c413b7ab0/f7e753a970e25b43d787734c413b7ab0.jpg,https://aniwatch.to/lupin-iii-the-secret-of-mamo-3596
358,Digimon Tamers: Battle of Adventurers,"['Adventure', 'Drama', 'Sci-Fi', 'Shounen']","Takato and Guilmon go on vacation to Okinawa and meet a fellow tamer, Minami. Back in Japan, a popular computer pet suddenly becomes a virus, infecting all of the computers who have it. As the virus spreads, Takato tries to figure out why digimon are all attacking his new friend, and what her connection is to the virus.",https://img.flawlessfiles.com/_r/300x400/100/0b/85/0b85c53e20f893e258580349e31bf026/0b85c53e20f893e258580349e31bf026.jpg,https://aniwatch.to/digimon-tamers-battle-of-adventurers-3582
359,One Piece: Chopper Kingdom of Strange Animal Island,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen', 'Super Power']",The crew comes upon Crown Island where the animals can talk and they makes Chopper their new king. But there are human hunters there also looking for the legendary horns that will give the person who consumes it immense power. Luffy and friends must stop them from destroying this animal kingdom.(Source: ANN),https://img.flawlessfiles.com/_r/300x400/100/1f/ed/1fed4b5260a27fe18d3e2dee6e5c068a/1fed4b5260a27fe18d3e2dee6e5c068a.jpg,https://aniwatch.to/one-piece-chopper-kingdom-of-strange-animal-island-3533
360,Psychic School Wars,"['Romance', 'School', 'Sci-Fi']","Very little changes in Kenji Seki's daily routine. Every morning, he takes his dog to the beach in the hopes of catching a glimpse of his classmate, Kahori Harukawa, while she surfs. Afterward, he meets up with his neighbor and childhood friend, Natsuki Suzuura, and they walk to school. In essence, he lives an idyllic life where the only thing he has to worry about is how to finally confess his feelings to Kahori. 

The routineness of Kenji's life is interrupted by the arrival of a mysterious transfer student. Ryouichi Kyougoku, who claims to be a psychic, has both the charisma and popularity that Kenji has always dreamed of. Before long, Kahori begins to show feelings for Ryouichi, and Natsuki becomes distant whenever Kenji tries to talk about his feelings.

As Kenji's life is thrown into disarray, how will Ryouichi's arrival impact those around him? Nerawareta Gakuen follows these formerly typical high schoolers as they become involved with the supernatural.

[Written by MAL Rewrite]",https://img.flawlessfiles.com/_r/300x400/100/8f/fd/8ffda4f9b1e176e7eb462334a2a1cf97/8ffda4f9b1e176e7eb462334a2a1cf97.jpg,https://aniwatch.to/psychic-school-wars-3530
361,Happiness Charge PreCure! Movie: Ningyou no Kuni no Ballerina,"['Fantasy', 'Kids', 'Magic', 'Shoujo']",The film's story is set in the Doll Kingdom where dolls reside. Happiness Charge PreCure are asked to help by a women named Tsumugi when the sudden appearance of Saiarks begin wrecking havoc upon the Kingdom. However all is not what it seems with the mysterious man Black Fang dwelling in the shadows.,https://img.flawlessfiles.com/_r/300x400/100/2b/2e/2b2e67467d627cdbae22ed24d36b060e/2b2e67467d627cdbae22ed24d36b060e.jpg,https://aniwatch.to/happiness-charge-precure-movie-ningyou-no-kuni-no-ballerina-3521
